applicant_id,variant,channel,risk_band,days_since_start,missing_doc_type,delivered,clicked_24h,responded_72h,doc_submitted_72h,app_completed_7d,unsub_7d,complaint_7d,support_contact_7d
100428,B,sms,high,5,both,1,0,0,0,0,0,0,0
100429,A,sms,medium,5,paystub,1,0,0,0,0,0,0,0
100430,original,sms,low,2,bank_statement,1,0,0,1,0,0,0,0
100431,original,email,medium,2,both,1,0,0,0,0,0,0,0
100432,B,sms,low,1,bank_statement,1,1,0,0,0,0,0,0
100433,A,email,low,5,bank_statement,1,0,0,0,0,0,0,0
100434,original,sms,medium,3,both,1,0,0,0,0,0,0,0
100435,original,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
100436,B,email,low,4,bank_statement,1,1,0,0,0,0,0,0
100437,original,sms,medium,5,bank_statement,1,1,0,0,0,0,0,0
100438,B,sms,medium,4,paystub,1,0,0,1,1,0,0,0
100439,B,sms,low,4,paystub,1,1,0,0,0,0,0,0
100440,original,sms,low,4,paystub,1,0,0,1,0,0,0,0
100441,original,email,low,4,paystub,1,0,0,0,0,0,0,0
100442,B,sms,low,2,paystub,1,0,0,0,0,0,0,0
100443,A,email,low,5,bank_statement,1,0,0,0,0,0,0,0
100444,A,sms,low,3,paystub,1,0,0,0,0,0,0,0
100445,B,sms,low,2,both,1,0,0,0,0,0,0,0
100446,B,sms,high,2,both,1,0,0,1,0,0,0,0
100447,B,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
100448,B,email,low,2,bank_statement,1,0,0,0,0,0,0,0
100449,A,sms,low,4,paystub,1,0,0,1,1,0,0,0
100450,original,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
100451,B,email,medium,5,bank_statement,1,0,0,0,0,0,0,0
100452,A,email,low,2,both,1,1,0,0,0,0,0,0
100453,A,sms,low,1,paystub,1,0,0,0,0,0,0,0
100454,B,email,low,4,bank_statement,1,0,0,0,0,0,0,0
100455,original,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
100456,A,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
100457,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
100458,A,sms,low,5,bank_statement,1,0,0,1,0,0,0,1
100459,original,sms,low,1,bank_statement,1,1,0,0,0,0,0,0
100460,original,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
100461,original,sms,medium,5,bank_statement,1,0,0,0,0,0,0,0
100462,A,email,medium,1,paystub,1,0,0,1,1,0,0,0
100463,B,email,low,5,paystub,1,0,0,0,0,0,0,0
100464,A,email,medium,4,paystub,1,0,0,1,0,0,0,0
100465,B,sms,low,1,paystub,1,0,0,0,0,0,0,0
100466,A,sms,medium,2,paystub,1,0,0,1,0,0,0,0
100467,original,sms,medium,1,paystub,1,0,0,1,1,0,0,0
100468,B,sms,low,2,paystub,1,0,0,1,1,0,0,0
100469,original,sms,medium,2,bank_statement,1,0,0,1,0,0,0,0
100470,B,sms,medium,3,both,1,0,0,1,0,0,0,0
100471,original,email,low,5,paystub,1,0,0,1,1,0,0,0
100472,B,sms,high,1,paystub,1,0,0,1,1,0,0,0
100473,original,sms,high,2,both,1,0,0,0,0,0,0,0
100474,B,sms,low,3,bank_statement,1,0,0,1,0,0,0,0
100475,A,sms,high,1,paystub,1,0,0,0,0,0,0,0
100476,B,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
100477,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
100478,A,sms,high,5,bank_statement,1,0,0,0,0,0,0,0
100479,B,sms,medium,3,both,1,0,0,0,0,0,0,0
100480,A,sms,low,2,paystub,1,1,0,0,0,0,0,0
100481,A,email,high,3,both,1,0,0,0,0,0,0,0
100482,B,email,low,4,paystub,1,0,0,0,0,0,0,0
100483,A,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
100484,A,sms,low,2,bank_statement,1,0,0,1,0,0,0,0
100485,A,email,high,2,both,1,0,0,0,0,0,0,0
100486,B,sms,high,2,paystub,1,0,0,0,0,0,0,0
100487,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
100488,original,sms,high,2,both,1,0,0,0,0,0,0,0
100489,B,sms,low,4,bank_statement,1,1,0,0,0,0,0,0
100490,B,email,high,1,paystub,1,0,0,0,0,0,0,0
100491,A,email,medium,2,paystub,1,0,0,0,0,0,0,0
100492,A,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
100493,original,sms,low,1,both,1,0,1,1,1,0,0,0
100494,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
100495,A,sms,low,4,bank_statement,1,0,1,0,0,0,0,0
100496,A,email,medium,5,paystub,1,0,0,0,0,0,0,0
100497,A,sms,low,2,bank_statement,1,1,0,0,0,0,0,0
100498,original,sms,high,2,paystub,1,0,0,0,0,0,0,0
100499,B,email,medium,4,bank_statement,1,0,0,1,0,0,0,0
100500,B,email,medium,1,both,1,0,0,0,0,0,0,0
100501,B,email,low,1,both,1,0,0,0,0,0,0,0
100502,A,sms,high,2,paystub,1,0,0,0,0,0,0,0
100503,original,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
100504,B,sms,high,4,paystub,1,0,0,0,0,0,0,0
100505,B,sms,high,5,paystub,1,0,0,1,0,0,0,0
100506,original,email,low,2,paystub,1,0,0,1,0,0,0,0
100507,B,sms,low,2,paystub,1,0,0,1,0,0,0,0
100508,B,email,high,1,bank_statement,1,0,0,0,0,0,0,0
100509,B,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
100510,B,email,medium,5,both,1,0,0,0,0,0,0,1
100511,A,sms,low,2,paystub,0,0,0,0,0,0,0,0
100512,A,email,medium,1,paystub,1,0,0,0,0,0,0,1
100513,B,sms,low,2,paystub,1,0,0,0,0,0,0,0
100514,B,sms,low,2,paystub,1,0,0,0,0,0,0,0
100515,original,email,medium,3,both,1,0,0,0,0,0,0,0
100516,original,sms,low,2,paystub,1,0,1,0,0,0,0,0
100517,A,sms,medium,4,both,1,0,1,1,1,0,0,0
100518,B,email,high,3,paystub,1,0,0,1,1,0,0,0
100519,B,sms,high,3,paystub,0,0,0,0,0,0,0,0
100520,original,sms,high,4,paystub,1,0,0,0,0,0,0,0
100521,A,sms,high,4,both,1,0,0,0,0,0,0,0
100522,A,email,low,1,paystub,1,0,0,0,0,0,0,0
100523,B,sms,high,3,both,1,0,0,0,0,0,0,0
100524,B,sms,high,3,bank_statement,1,1,0,0,0,0,0,0
100525,B,sms,high,1,paystub,1,0,0,0,0,0,0,0
100526,A,sms,medium,4,bank_statement,1,0,0,0,0,0,0,0
100527,A,sms,low,1,paystub,1,0,0,0,0,0,0,0
100528,original,sms,low,4,paystub,1,0,0,0,0,0,0,0
100529,original,sms,low,1,both,1,0,0,0,0,0,0,0
100530,B,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
100531,B,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
100532,B,sms,high,2,paystub,1,0,0,0,0,0,0,1
100533,B,sms,medium,1,paystub,1,1,0,0,0,0,0,1
100534,A,sms,medium,2,paystub,1,0,0,0,1,0,0,0
100535,B,sms,low,5,bank_statement,1,0,0,0,0,0,0,0
100536,B,sms,low,1,both,1,0,0,0,0,0,0,0
100537,B,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
100538,original,email,medium,3,both,0,0,0,0,0,0,0,0
100539,A,sms,low,1,paystub,1,0,0,0,0,0,0,0
100540,original,sms,medium,1,paystub,1,1,0,0,0,0,0,0
100541,B,sms,low,1,paystub,1,0,0,0,0,0,0,0
100542,A,sms,high,3,both,1,0,0,0,0,0,0,0
100543,original,email,low,5,both,1,0,0,0,0,0,0,0
100544,B,sms,medium,4,paystub,1,0,0,0,0,0,0,0
100545,A,sms,low,5,paystub,1,0,0,0,0,0,0,0
100546,A,sms,medium,3,bank_statement,1,1,1,0,0,0,0,0
100547,original,sms,low,5,both,1,0,0,0,0,0,0,1
100548,B,sms,medium,2,both,1,1,0,1,1,0,0,0
100549,A,sms,high,2,paystub,1,0,0,0,1,0,0,0
100550,B,email,low,2,bank_statement,1,1,0,0,0,0,0,0
100551,A,sms,low,1,both,1,1,0,1,0,0,0,0
100552,B,sms,medium,4,paystub,1,0,0,0,0,0,0,0
100553,A,sms,medium,1,bank_statement,1,0,0,1,1,0,0,0
100554,A,sms,low,3,paystub,1,1,1,0,0,0,0,0
100555,B,sms,medium,2,paystub,1,0,1,0,0,0,0,0
100556,A,sms,low,1,both,1,0,0,0,0,0,0,0
100557,original,sms,low,2,both,1,1,0,0,0,0,0,0
100558,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
100559,B,email,high,5,paystub,1,0,0,0,0,0,0,0
100560,A,sms,medium,3,bank_statement,1,0,0,1,0,0,0,0
100561,B,email,medium,2,paystub,1,0,0,0,0,0,0,0
100562,original,sms,high,1,paystub,1,0,0,0,0,0,0,0
100563,original,sms,low,2,paystub,1,0,0,0,0,0,0,0
100564,original,email,medium,1,bank_statement,1,0,1,0,1,0,0,0
100565,A,sms,high,4,paystub,1,0,0,0,0,0,0,0
100566,A,email,low,1,bank_statement,1,0,0,1,0,0,0,0
100567,A,email,low,3,paystub,1,0,0,0,0,0,0,0
100568,A,sms,high,3,both,1,0,0,0,0,0,0,0
100569,B,sms,high,2,both,1,0,0,0,0,0,0,0
100570,A,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
100571,A,email,low,4,bank_statement,1,0,0,0,0,0,0,0
100572,B,email,low,1,paystub,1,0,0,0,0,0,0,1
100573,A,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
100574,A,sms,low,3,both,1,0,1,0,0,0,0,1
100575,B,sms,medium,2,paystub,1,0,1,0,0,0,0,0
100576,B,sms,high,1,bank_statement,1,0,0,0,0,0,0,0
100577,original,sms,low,2,paystub,1,1,0,1,1,0,0,0
100578,B,sms,high,5,paystub,1,0,0,0,0,0,0,0
100579,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
100580,original,sms,low,1,both,1,1,1,1,0,0,0,0
100581,A,email,medium,1,paystub,1,1,0,1,1,0,0,0
100582,B,email,low,1,bank_statement,1,0,0,1,1,0,0,0
100583,A,email,low,1,both,1,0,0,0,1,0,0,0
100584,original,email,high,2,bank_statement,1,0,0,0,0,0,0,0
100585,A,sms,low,2,both,1,0,1,0,0,0,0,0
100586,original,sms,medium,4,paystub,1,0,0,1,1,0,0,0
100587,original,sms,low,4,both,1,0,0,0,1,0,0,0
100588,original,email,low,2,paystub,1,0,0,1,1,0,0,0
100589,original,email,medium,4,both,1,0,0,0,0,0,0,0
100590,original,email,high,2,paystub,1,0,0,0,0,0,0,0
100591,original,email,low,3,bank_statement,1,1,0,0,0,0,0,0
100592,A,sms,medium,1,paystub,1,0,0,0,0,0,0,0
100593,original,sms,high,1,bank_statement,1,0,0,1,1,0,0,0
100594,A,sms,medium,1,paystub,1,0,0,0,0,0,0,0
100595,B,sms,low,2,both,1,0,0,0,0,0,0,0
100596,A,sms,medium,4,paystub,1,0,0,0,0,0,0,0
100597,B,sms,medium,1,bank_statement,1,1,1,0,0,0,0,0
100598,original,sms,medium,1,paystub,1,0,0,0,0,0,0,0
100599,original,sms,medium,5,both,1,0,0,0,0,0,0,0
100600,original,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
100601,original,sms,medium,2,both,1,0,0,0,0,0,0,0
100602,original,sms,medium,1,bank_statement,1,1,0,1,0,0,0,0
100603,original,sms,medium,4,paystub,1,0,0,0,0,0,0,0
100604,original,sms,high,1,paystub,1,0,0,0,0,0,0,0
100605,original,email,high,3,bank_statement,1,0,0,0,1,0,0,0
100606,A,sms,medium,3,bank_statement,1,0,0,1,0,0,0,0
100607,original,sms,medium,2,both,1,0,0,0,0,0,0,0
100608,A,email,medium,5,paystub,1,0,1,0,0,0,0,0
100609,A,email,medium,1,bank_statement,1,0,0,0,0,0,0,0
100610,B,email,high,4,both,1,0,0,0,0,0,0,0
100611,original,sms,medium,3,paystub,1,0,0,0,0,0,0,1
100612,B,sms,low,3,paystub,1,0,0,0,0,0,0,0
100613,A,sms,medium,5,bank_statement,1,0,0,0,0,0,0,0
100614,original,sms,medium,3,paystub,1,0,0,0,1,0,0,0
100615,B,email,medium,4,bank_statement,1,0,0,1,0,0,0,0
100616,B,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
100617,original,sms,low,4,both,1,0,0,0,0,0,0,0
100618,original,sms,low,4,both,1,0,0,0,0,0,0,0
100619,B,sms,low,5,bank_statement,1,0,0,0,0,0,0,0
100620,B,sms,low,5,paystub,1,1,0,1,0,0,0,0
100621,original,email,low,1,paystub,1,0,0,0,0,0,0,0
100622,original,email,high,2,both,1,0,0,1,0,0,0,0
100623,A,email,low,5,bank_statement,1,0,0,0,0,0,0,0
100624,A,sms,high,3,both,1,1,0,0,0,0,0,0
100625,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
100626,A,sms,low,1,paystub,1,1,0,0,0,0,0,0
100627,A,sms,medium,2,paystub,1,0,0,0,0,0,0,0
100628,B,email,low,3,paystub,1,0,0,0,0,0,0,0
100629,original,sms,high,4,both,1,0,0,0,0,0,0,0
100630,original,email,low,2,bank_statement,1,0,0,0,0,0,0,0
100631,B,sms,low,1,paystub,1,0,0,1,0,0,0,0
100632,B,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
100633,A,sms,low,5,both,1,0,1,0,0,0,0,0
100634,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
100635,original,email,low,5,bank_statement,1,0,0,0,0,0,0,0
100636,A,sms,medium,2,paystub,1,0,0,0,0,0,0,0
100637,A,email,low,4,both,1,0,0,0,1,0,0,0
100638,original,email,medium,4,bank_statement,0,0,0,0,0,0,0,0
100639,original,sms,high,5,both,1,0,0,0,0,0,0,0
100640,A,email,high,4,both,1,0,0,0,0,0,0,0
100641,original,sms,low,2,both,1,0,0,1,1,0,0,0
100642,original,sms,low,5,both,1,0,0,1,0,0,0,0
100643,original,email,low,3,bank_statement,1,0,0,0,0,0,0,0
100644,original,email,medium,1,paystub,1,0,0,0,0,0,0,0
100645,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
100646,B,sms,high,2,paystub,1,0,0,0,0,0,0,0
100647,A,sms,medium,4,paystub,1,0,1,0,0,0,0,0
100648,B,sms,low,3,paystub,1,0,0,0,0,0,0,0
100649,B,sms,medium,2,bank_statement,1,0,1,1,0,0,0,0
100650,A,email,low,1,paystub,1,0,0,0,0,0,0,0
100651,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
100652,A,sms,low,1,both,1,0,0,0,0,0,0,0
100653,A,sms,low,2,bank_statement,1,0,0,1,0,0,0,0
100654,B,sms,medium,5,both,1,0,0,0,0,0,0,0
100655,A,sms,medium,4,paystub,1,1,0,0,1,0,0,0
100656,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
100657,original,email,high,3,paystub,1,0,0,0,0,0,0,0
100658,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
100659,A,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
100660,A,email,low,5,paystub,1,0,0,0,0,0,0,0
100661,A,sms,medium,2,paystub,1,0,0,0,0,0,0,0
100662,B,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
100663,A,sms,medium,3,both,0,0,0,0,0,0,0,0
100664,original,sms,high,1,bank_statement,1,0,1,0,0,0,0,0
100665,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
100666,original,sms,low,1,bank_statement,1,1,0,0,0,0,0,0
100667,original,email,medium,2,paystub,1,0,0,0,0,0,0,0
100668,original,email,medium,1,both,1,0,0,0,0,0,0,0
100669,original,sms,low,5,both,1,0,0,0,0,0,0,0
100670,original,sms,high,3,paystub,1,0,0,1,0,0,0,0
100671,original,sms,low,4,paystub,1,0,0,0,0,0,0,0
100672,B,sms,low,4,bank_statement,1,0,1,0,0,0,0,0
100673,original,sms,medium,3,paystub,1,0,0,0,0,0,0,0
100674,A,sms,medium,1,both,1,1,0,0,0,0,0,0
100675,A,sms,low,3,both,1,0,0,1,0,0,0,0
100676,B,email,low,1,paystub,1,0,0,0,0,0,0,0
100677,original,sms,medium,1,paystub,1,1,0,0,0,0,0,0
100678,A,email,medium,3,both,1,0,1,0,0,0,0,0
100679,B,email,medium,3,bank_statement,1,0,0,0,0,0,0,0
100680,B,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
100681,B,email,low,2,paystub,1,0,0,0,0,0,0,0
100682,original,email,high,1,paystub,1,0,0,0,0,0,0,0
100683,original,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
100684,B,sms,low,5,bank_statement,1,0,0,0,0,0,0,0
100685,B,sms,low,3,paystub,1,0,0,1,0,0,0,0
100686,A,email,low,4,paystub,1,1,1,0,0,0,0,0
100687,A,sms,medium,2,bank_statement,1,1,0,0,0,0,0,0
100688,original,sms,high,1,bank_statement,1,0,0,0,0,0,0,0
100689,B,sms,medium,3,paystub,1,1,0,0,0,0,0,0
100690,original,sms,high,2,bank_statement,1,0,0,1,1,0,0,0
100691,original,sms,low,2,paystub,1,1,0,0,0,0,0,0
100692,A,email,medium,3,paystub,1,0,0,0,0,0,0,0
100693,A,sms,low,5,bank_statement,1,0,0,0,1,0,0,0
100694,original,email,low,2,bank_statement,1,0,1,0,0,0,0,0
100695,original,email,medium,5,paystub,1,0,0,0,0,0,0,0
100696,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
100697,original,sms,medium,1,paystub,1,0,0,1,0,0,0,0
100698,A,email,medium,2,both,1,0,0,0,0,0,0,0
100699,original,email,high,4,paystub,1,0,0,0,0,0,0,0
100700,A,sms,low,2,paystub,1,0,0,1,1,0,0,0
100701,A,sms,medium,3,paystub,1,1,0,1,1,0,0,0
100702,original,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
100703,A,email,high,2,both,1,0,0,0,0,0,0,0
100704,original,email,medium,2,paystub,0,0,0,0,0,0,0,0
100705,original,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
100706,B,email,low,2,paystub,1,0,0,0,0,0,0,0
100707,original,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
100708,B,email,medium,4,paystub,1,0,1,0,0,0,0,0
100709,original,sms,medium,4,paystub,1,1,0,0,0,0,0,0
100710,B,sms,medium,1,paystub,1,0,0,1,0,0,0,0
100711,B,sms,low,3,both,1,0,0,0,0,0,0,0
100712,A,sms,low,2,bank_statement,1,0,0,1,1,0,0,0
100713,A,sms,medium,3,bank_statement,1,0,0,0,0,0,0,0
100714,A,sms,low,3,paystub,1,0,0,0,0,0,0,0
100715,A,sms,low,2,paystub,1,1,0,1,0,0,0,0
100716,B,sms,low,5,bank_statement,1,0,0,0,0,0,0,0
100717,B,sms,low,5,both,1,0,0,0,0,0,0,0
100718,B,email,high,1,both,1,0,0,0,0,0,0,0
100719,original,email,medium,3,bank_statement,1,0,0,1,0,0,0,0
100720,B,sms,low,1,paystub,1,0,0,0,0,0,0,0
100721,B,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
100722,original,sms,low,5,paystub,1,0,0,0,0,0,0,0
100723,original,email,medium,3,bank_statement,1,0,0,0,0,0,0,0
100724,B,email,low,2,paystub,1,0,0,0,0,0,0,0
100725,A,sms,high,3,paystub,1,0,0,0,0,0,0,0
100726,B,email,low,4,paystub,1,0,0,0,0,0,0,0
100727,original,email,medium,4,bank_statement,1,0,1,0,1,0,0,0
100728,B,email,high,1,bank_statement,1,0,0,0,0,0,0,0
100729,original,sms,high,4,both,1,0,0,0,0,0,0,0
100730,original,sms,low,4,both,1,0,0,0,0,0,0,0
100731,original,sms,medium,3,both,1,0,0,0,0,0,0,0
100732,B,sms,low,2,paystub,1,0,0,0,0,0,0,0
100733,A,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
100734,A,sms,low,1,bank_statement,1,0,0,1,1,0,0,0
100735,A,sms,high,2,both,1,0,0,0,0,0,0,0
100736,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
100737,A,sms,medium,4,paystub,1,1,0,0,1,0,0,0
100738,B,sms,medium,2,paystub,1,0,0,0,0,0,0,0
100739,A,email,high,4,both,0,0,0,0,1,0,0,0
100740,A,email,medium,4,both,1,0,0,1,0,0,0,0
100741,A,sms,low,3,paystub,1,0,1,0,0,0,0,0
100742,original,sms,low,1,both,1,0,1,0,0,0,0,1
100743,B,sms,low,2,paystub,1,0,0,0,0,0,0,0
100744,A,sms,medium,1,paystub,1,0,0,1,0,0,0,0
100745,original,email,medium,1,bank_statement,1,0,0,0,0,0,0,0
100746,B,sms,medium,1,paystub,1,0,0,0,0,0,0,0
100747,A,sms,low,4,paystub,1,0,0,0,0,0,0,0
100748,A,email,medium,1,both,1,0,0,0,0,0,0,0
100749,B,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
100750,A,sms,high,5,both,1,0,0,0,0,0,0,0
100751,original,sms,medium,4,paystub,1,0,0,0,0,0,0,0
100752,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
100753,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
100754,A,sms,low,3,both,1,0,0,0,0,0,0,0
100755,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
100756,B,email,medium,3,paystub,1,0,0,1,1,0,0,0
100757,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
100758,A,email,low,2,both,1,0,0,0,0,0,0,0
100759,B,sms,low,5,paystub,1,0,0,0,0,0,0,0
100760,B,sms,high,2,paystub,1,1,0,0,0,0,0,0
100761,original,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
100762,original,sms,low,2,paystub,1,1,0,0,0,0,0,0
100763,original,sms,low,2,paystub,1,0,1,0,0,0,0,0
100764,B,sms,low,1,paystub,1,0,0,0,0,0,0,0
100765,original,email,medium,4,both,1,1,0,0,0,0,0,0
100766,A,sms,high,2,paystub,1,0,1,0,0,0,0,0
100767,B,sms,low,2,paystub,1,0,0,0,0,0,0,0
100768,B,email,medium,3,paystub,1,0,0,0,0,0,0,0
100769,A,sms,low,4,both,1,0,0,1,1,0,0,0
100770,B,sms,high,5,paystub,1,0,0,0,0,0,0,0
100771,original,email,low,1,both,1,0,0,0,0,0,0,0
100772,B,sms,low,2,both,1,1,0,0,0,0,0,0
100773,original,sms,medium,1,paystub,1,0,0,0,1,0,0,0
100774,A,sms,low,4,paystub,1,0,0,0,0,0,0,0
100775,B,sms,low,2,bank_statement,1,1,0,0,0,0,0,0
100776,original,sms,medium,4,bank_statement,1,1,0,1,1,0,0,0
100777,original,sms,medium,5,both,1,0,0,0,0,0,0,0
100778,B,email,medium,3,both,1,0,0,0,0,0,0,0
100779,B,email,medium,1,paystub,1,1,0,1,1,0,0,0
100780,A,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
100781,B,sms,medium,1,paystub,1,0,0,0,0,0,0,0
100782,A,email,medium,4,bank_statement,1,0,0,0,0,0,0,0
100783,original,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
100784,A,sms,low,3,paystub,1,1,0,0,0,0,0,0
100785,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
100786,B,email,low,1,paystub,1,0,0,0,0,0,0,0
100787,A,sms,low,2,bank_statement,1,0,1,1,1,0,0,0
100788,A,email,medium,3,both,1,0,0,0,0,0,0,0
100789,A,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
100790,B,sms,low,3,bank_statement,1,1,0,0,0,0,0,0
100791,original,sms,low,3,paystub,1,0,0,0,0,0,0,0
100792,A,sms,low,5,paystub,1,0,0,0,0,0,0,0
100793,A,email,medium,4,paystub,1,1,0,1,0,0,0,1
100794,A,email,medium,3,paystub,1,0,0,0,0,0,0,0
100795,original,sms,medium,4,bank_statement,1,0,0,0,0,0,0,0
100796,B,email,low,2,both,1,0,0,1,0,0,0,0
100797,B,email,high,3,bank_statement,1,0,0,0,0,0,0,0
100798,A,sms,high,2,bank_statement,1,0,1,1,0,0,0,0
100799,B,sms,medium,2,paystub,1,1,0,0,0,0,0,0
100800,B,sms,high,3,paystub,1,0,0,0,1,0,0,0
100801,B,sms,medium,2,paystub,1,0,0,0,0,0,0,0
100802,original,sms,high,2,bank_statement,1,0,0,1,1,0,0,0
100803,A,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
100804,A,sms,high,4,paystub,1,0,0,0,0,0,0,0
100805,A,email,medium,1,bank_statement,1,0,0,0,0,0,0,0
100806,B,email,medium,2,bank_statement,1,0,0,0,0,0,0,0
100807,B,sms,medium,4,paystub,1,0,0,0,0,0,0,0
100808,B,sms,low,1,bank_statement,1,1,0,0,0,0,0,0
100809,A,sms,low,5,both,1,0,0,0,0,0,0,0
100810,original,sms,high,4,paystub,1,0,1,0,0,0,0,0
100811,B,sms,low,2,bank_statement,1,0,1,0,1,0,0,0
100812,B,sms,medium,3,paystub,1,0,0,0,0,0,0,0
100813,original,sms,low,5,both,1,0,0,1,0,0,0,0
100814,B,sms,low,3,both,1,0,0,0,0,0,0,0
100815,B,sms,high,1,bank_statement,1,0,0,0,0,0,0,0
100816,A,sms,high,4,paystub,1,0,0,0,0,0,0,0
100817,A,email,medium,1,paystub,1,0,0,0,0,0,0,0
100818,A,email,low,2,paystub,1,0,0,0,0,0,0,0
100819,original,sms,medium,4,paystub,1,0,0,1,0,0,0,0
100820,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
100821,B,sms,low,3,paystub,1,0,0,0,0,0,0,0
100822,original,sms,low,2,paystub,1,1,0,0,0,0,0,0
100823,A,sms,medium,4,bank_statement,0,0,0,0,1,0,0,0
100824,A,sms,low,1,bank_statement,1,0,1,0,0,0,0,0
100825,A,email,medium,2,paystub,1,0,0,0,0,0,0,0
100826,B,sms,low,2,bank_statement,1,0,0,0,0,0,0,1
100827,A,email,low,1,both,1,0,0,0,0,0,0,0
100828,A,sms,low,2,paystub,1,0,1,0,0,0,0,0
100829,B,sms,high,2,bank_statement,1,0,1,1,1,0,0,0
100830,A,sms,medium,5,bank_statement,1,0,0,0,0,0,0,0
100831,original,sms,low,2,bank_statement,1,1,0,0,0,0,0,0
100832,A,sms,medium,2,paystub,1,0,0,0,0,0,0,0
100833,original,sms,high,2,paystub,1,0,0,0,0,0,0,0
100834,original,sms,medium,5,both,1,0,0,0,0,0,0,0
100835,A,sms,medium,3,both,1,0,0,1,1,0,0,0
100836,A,sms,low,3,both,1,0,0,0,0,0,0,0
100837,B,email,medium,2,both,1,0,0,0,0,0,0,0
100838,A,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
100839,A,sms,medium,1,both,1,0,0,0,0,0,0,0
100840,A,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
100841,original,email,low,2,both,1,0,1,0,0,0,0,0
100842,A,sms,low,3,paystub,1,1,0,1,1,0,0,0
100843,original,sms,high,1,both,1,0,0,0,0,0,0,0
100844,B,sms,medium,2,paystub,1,0,0,0,0,0,0,0
100845,original,sms,low,2,paystub,1,0,1,1,0,0,0,0
100846,A,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
100847,original,email,high,1,paystub,1,0,0,0,0,0,0,0
100848,B,email,low,2,paystub,1,0,0,0,0,0,0,0
100849,A,sms,low,2,both,1,0,0,0,0,0,0,0
100850,A,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
100851,original,sms,high,2,both,1,0,0,0,0,0,0,0
100852,B,sms,high,2,both,1,0,1,0,0,0,0,0
100853,original,email,medium,2,paystub,1,0,0,0,0,0,0,0
100854,B,sms,medium,2,paystub,1,0,0,0,0,0,0,0
100855,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
100856,original,sms,low,2,bank_statement,1,1,0,1,0,0,0,0
100857,original,email,high,1,bank_statement,1,0,0,0,0,0,0,0
100858,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
